,itemList
1,sausage,whole milk,semi-finished bread,yogurt
2,whole milk,pastry,salty snack
8987,root vegetables,pastry
8988,bottled water,domestic eggs
8989,whipped/sour cream,chocolate
8990,bottled water,fruit/vegetable juice
8991,sausage,flower (seeds)
8992,canned beer,shopping bags,rolls/buns,yogurt,butter milk
8993,root vegetables,other vegetables,whole milk,frozen meals
8994,frankfurter,root vegetables
8995,tropical fruit,rolls/buns
8996,pastry,newspapers
8997,citrus fruit,soda
8998,root vegetables,misc. beverages
8999,hard cheese,yogurt
9000,yogurt,yogurt
9001,pork,pip fruit
9002,rolls/buns,soda,red/blush wine
9003,curd,other vegetables
9004,meat,yogurt
9005,beverages,specialty chocolate
9006,beverages,cake bar,cake bar,frozen meals
9007,brown bread,butter milk
9008,other vegetables,curd
9009,frankfurter,seasonal products,rolls/buns
9010,pork,root vegetables
9011,fruit/vegetable juice,root vegetables
9012,other vegetables,soda,hard cheese,coffee,whipped/sour cream,newspapers
9013,shopping bags,curd,hard cheese
9014,cat food,sparkling wine
9015,fruit/vegetable juice,candy,hygiene articles
9016,root vegetables,flour,female sanitary products,packaged fruit/vegetables,brown bread,rolls/buns,rolls/buns,sauces
9017,other vegetables,pot plants,vinegar
9018,tropical fruit,dishes
9019,canned fish,brown bread
9020,meat,beverages
9021,rolls/buns,white bread
9022,ham,frozen meals
9023,berries,whipped/sour cream
9024,root vegetables,red/blush wine,salty snack
9025,chicken,butter,rolls/buns,shopping bags,soda
9026,other vegetables,bottled water
9027,hamburger meat,pasta
9028,tropical fruit,rice
9029,rolls/buns,butter
9030,coffee,roll products
9031,chicken,UHT-milk
9032,hamburger meat,shopping bags
9033,butter milk,pickled vegetables
9034,soda,canned vegetables
9035,cream cheese,frozen vegetables,pastry,bottled beer
9036,beef,frozen vegetables
9037,sausage,berries
9038,liquor,Instant food products
9039,pork,dessert
9040,grapes,pip fruit,photo/film,root vegetables,cling film/bags
9041,citrus fruit,rolls/buns
9042,chicken,white wine,margarine
9043,sausage,waffles
9044,frozen vegetables,liquor (appetizer)
9045,beef,canned beer
9046,whole milk,soda
9047,candy,newspapers,female sanitary products
9048,white bread,brown bread
9049,citrus fruit,pork,pip fruit,yogurt,brown bread,male cosmetics
9050,other vegetables,rolls/buns
9051,other vegetables,frankfurter,root vegetables,newspapers
9052,rolls/buns,pip fruit
9053,canned fish,fruit/vegetable juice
9054,rolls/buns,brandy
9055,citrus fruit,root vegetables
9056,beef,sparkling wine,butter milk,misc. beverages,pastry
9057,chicken,pip fruit
9058,root vegetables,coffee
9059,sausage,domestic eggs
9060,tropical fruit,curd
9061,canned beer,syrup,brown bread,rice
9062,pastry,napkins,shopping bags,margarine
9063,sausage,beverages
9064,soda,tropical fruit
9065,sausage,cream cheese
9066,frankfurter,ice cream,mustard,soda
9067,soda,white bread,frozen vegetables
9068,margarine,soda,canned fish
9069,root vegetables,whole milk,zwieback
9070,beef,tea
9071,pork,soda,rolls/buns,brown bread
9072,sausage,soda
9073,whole milk,white bread
9074,beverages,pastry
9075,pip fruit,shopping bags,butter
9076,pastry,pip fruit
9077,other vegetables,meat,salty snack
9078,root vegetables,soda
9079,berries,tropical fruit
9080,bottled water,pork,salty snack
9081,tropical fruit,whole milk
9082,rolls/buns,butter milk
9083,soda,soda
9084,semi-finished bread,yogurt
9085,citrus fruit,pastry
9086,meat,white bread
9087,canned beer,rolls/buns
9088,berries,other vegetables
9089,chewing gum,frozen vegetables
9090,UHT-milk,soda
9091,frankfurter,other vegetables
9092,other vegetables,root vegetables,pastry,margarine
9093,pastry,soft cheese
9094,canned beer,other vegetables
9095,root vegetables,whole milk
9096,soda,other vegetables
9097,softener,margarine,hygiene articles
9098,canned fish,yogurt
9099,whipped/sour cream,sausage,root vegetables,soda
9100,chicken,chocolate marshmallow,hygiene articles
9101,whole milk,bottled water,coffee
9102,sausage,whole milk
9103,other vegetables,dessert
9104,citrus fruit,butter
9105,rolls/buns,mustard
9106,sausage,pastry
9107,pastry,whole milk
9108,tropical fruit,tropical fruit,whole milk
9109,white bread,processed cheese
9110,canned beer,sugar
9111,tropical fruit,pork,whole milk,salt
9112,other vegetables,dessert
9113,pork,root vegetables,root vegetables,curd,canned vegetables,cream cheese,fruit/vegetable juice,nut snack
9114,domestic eggs,frozen vegetables
9115,soda,white bread,chocolate,sugar
9116,yogurt,soda
9117,citrus fruit,tropical fruit,butter,ham
9118,coffee,soda
9119,shopping bags,cream cheese,cream cheese
9120,berries,specialty cheese
9121,soda,nut snack
9122,pip fruit,rolls/buns,fruit/vegetable juice,pasta
9123,citrus fruit,other vegetables,dessert,bottled beer
9124,pet care,rolls/buns
9125,rolls/buns,bottled water
9126,pip fruit,bottled water
9127,sausage,beverages
9128,tropical fruit,yogurt
9129,pastry,shopping bags
9130,margarine,chocolate
9131,salt,brown bread
9132,coffee,berries,pickled vegetables
9133,chicken,frozen vegetables,candles
9134,butter milk,white wine
9135,canned fish,yogurt,napkins
9136,fruit/vegetable juice,dessert
9137,condensed milk,shopping bags,long life bakery product
9138,sausage,other vegetables
9139,tropical fruit,whipped/sour cream
9140,bottled water,soda
9141,other vegetables,rolls/buns,rolls/buns,whole milk,newspapers
9142,misc. beverages,salt
9143,beef,pastry,candy
9144,newspapers,sausage
9145,pip fruit,citrus fruit
9146,soda,beef
9147,citrus fruit,shopping bags
9148,pastry,citrus fruit
9149,liver loaf,canned beer,tropical fruit,canned vegetables
9150,butter,dish cleaner
9151,whipped/sour cream,yogurt
9152,pastry,vinegar,salty snack
9153,soda,hard cheese
9154,chicken,other vegetables
9155,whole milk,whole milk
9156,other vegetables,brown bread
9157,hamburger meat,yogurt,curd cheese,frozen meals,mustard,soda,white wine,butter
9158,root vegetables,zwieback
9159,flower (seeds),shopping bags
9160,soda,sweet spreads,bottled beer,frozen meals,pasta
9161,frankfurter,hygiene articles,rolls/buns
9162,meat,vinegar
9163,pastry,liquor
9164,sliced cheese,rolls/buns,rolls/buns
9165,citrus fruit,hamburger meat,other vegetables,specialty chocolate
9166,frankfurter,mayonnaise,whipped/sour cream,pastry,misc. beverages
9167,citrus fruit,whole milk,chocolate
9168,whole milk,whole milk
9169,tropical fruit,shopping bags
9170,whole milk,liquor (appetizer)
9171,rolls/buns,curd
9172,newspapers,berries
9173,root vegetables,frozen potato products
9174,newspapers,roll products
9175,other vegetables,other vegetables,soda,dish cleaner
9176,fruit/vegetable juice,long life bakery product
9177,tropical fruit,dishes
9178,herbs,root vegetables
9179,other vegetables,yogurt
9180,whole milk,canned fish
9181,bottled beer,brown bread,whole milk,misc. beverages
9182,bottled water,detergent,domestic eggs,yogurt
9183,whipped/sour cream,white bread
9184,meat,pasta
9185,ice cream,pastry
9186,frozen meals,rolls/buns,chocolate marshmallow
9187,white bread,fruit/vegetable juice
9188,tropical fruit,bottled water,long life bakery product
9189,canned beer,rolls/buns
9190,frankfurter,soda
9191,herbs,pip fruit
9192,turkey,long life bakery product
9193,rolls/buns,pastry
9194,other vegetables,bottled water
9195,flour,baking powder
9196,beverages,white wine,frozen potato products
9197,root vegetables,chocolate
9198,root vegetables,misc. beverages,other vegetables
9199,soda,beef,bottled beer,soda
9200,yogurt,other vegetables
9201,citrus fruit,pork,root vegetables,dishes,curd,rolls/buns,candy,yogurt
9202,sausage,whole milk
9203,root vegetables,oil,soda
9204,brown bread,domestic eggs
9205,pastry,root vegetables
9206,frozen vegetables,chicken
9207,citrus fruit,sliced cheese
9208,sausage,male cosmetics
9209,pasta,tropical fruit
9210,pip fruit,sausage,pip fruit,shopping bags
9211,berries,hard cheese,dishes
9212,tropical fruit,white bread
9213,UHT-milk,rolls/buns
9214,whole milk,whole milk,semi-finished bread,brandy
9215,cream cheese,salty snack
9216,beef,shopping bags,pickled vegetables
9217,newspapers,frozen meals
9218,pip fruit,pickled vegetables
9219,specialty bar,candy
9220,canned beer,rolls/buns
9221,sausage,herbs
9222,pork,napkins
9223,rolls/buns,tropical fruit
9224,rolls/buns,misc. beverages
9225,pip fruit,root vegetables,pip fruit,spread cheese
9226,whole milk,whipped/sour cream
9227,hamburger meat,yogurt
9228,soap,candy
9229,canned beer,citrus fruit
9230,whipped/sour cream,frozen vegetables
9231,whole milk,onions
9232,pip fruit,sugar
9233,rolls/buns,domestic eggs
9234,rolls/buns,seasonal products
9235,rolls/buns,bottled water
9236,frankfurter,bottled beer,domestic eggs
9237,rolls/buns,other vegetables
9238,curd,specialty chocolate
9239,berries,other vegetables
9240,yogurt,margarine,long life bakery product,coffee
9241,whole milk,frozen dessert,popcorn
9242,misc. beverages,tropical fruit,yogurt,specialty chocolate
9243,tropical fruit,nuts/prunes
9244,canned beer,beverages
9245,tropical fruit,cat food
9246,detergent,newspapers
9247,root vegetables,specialty bar
9248,sausage,female sanitary products
9249,rolls/buns,whole milk
9250,fruit/vegetable juice,root vegetables
9251,ham,root vegetables
9252,soda,frozen dessert
9253,beef,candy
9254,canned beer,canned beer
9255,citrus fruit,pip fruit
9256,seasonal products,whole milk,soda
9257,root vegetables,dessert
9258,citrus fruit,fruit/vegetable juice
9259,beef,candy
9260,fruit/vegetable juice,canned vegetables
9261,white wine,sliced cheese,whole milk,oil,rolls/buns
9262,domestic eggs,candy
9263,liquor (appetizer),hard cheese,yogurt
9264,pastry,hygiene articles
9265,canned beer,whole milk,pork,oil
9266,whole milk,root vegetables
9267,margarine,long life bakery product
9268,rolls/buns,soda
9269,tropical fruit,rolls/buns,Instant food products
9270,misc. beverages,salt,candy
9271,other vegetables,soda,brown bread,whole milk,yogurt,cling film/bags,brown bread,pastry
9272,pork,white bread
9273,pip fruit,other vegetables,whole milk,whipped/sour cream
9274,pet care,pork
9275,brown bread,UHT-milk,beef,red/blush wine,brown bread,rolls/buns,pickled vegetables
9276,coffee,napkins
9277,other vegetables,root vegetables
9278,pip fruit,root vegetables
9279,zwieback,butter
9280,yogurt,napkins
9281,berries,whole milk
9282,canned beer,whole milk,soda
9283,hard cheese,canned beer
9284,red/blush wine,curd
9285,sausage,sugar
9286,other vegetables,kitchen towels
9287,whole milk,white wine,UHT-milk
9288,meat,tropical fruit
9289,specialty chocolate,other vegetables
9290,soda,soda,canned beer,frozen dessert,tropical fruit,whole milk,bottled water,specialty bar,domestic eggs
9291,pip fruit,misc. beverages
9292,brown bread,pastry
9293,bottled beer,whipped/sour cream
9294,rolls/buns,UHT-milk
9295,coffee,soda
9296,UHT-milk,shopping bags
9297,other vegetables,fruit/vegetable juice
9298,soda,artif. sweetener,salty snack
9299,whole milk,cream cheese
9300,canned beer,pip fruit
9301,frozen meals,pip fruit,dish cleaner,processed cheese
9302,root vegetables,root vegetables,white wine,whipped/sour cream,abrasive cleaner,soda
9303,frankfurter,other vegetables
9304,pip fruit,root vegetables,frozen meals,hamburger meat,sugar,soda,spread cheese
9305,meat spreads,ketchup
9306,soda,other vegetables,white bread
9307,coffee,UHT-milk
9308,candy,cream cheese,brown bread,soda
9309,white wine,soft cheese
9310,beverages,domestic eggs
9311,photo/film,root vegetables
9312,tropical fruit,newspapers,specialty chocolate,margarine
9313,other vegetables,pastry
9314,root vegetables,frozen meals
9315,root vegetables,UHT-milk
9316,whole milk,pip fruit,frozen vegetables,soda
9317,other vegetables,red/blush wine
9318,whole milk,hygiene articles
9319,root vegetables,frozen fruits,waffles
9320,dessert,curd
9321,frozen dessert,citrus fruit
9322,citrus fruit,newspapers,candy
9323,root vegetables,pastry
9324,seasonal products,dishes,shopping bags
9325,beef,bottled water
9326,waffles,bottled water
9327,soda,pip fruit,hygiene articles,oil
9328,beef,citrus fruit,tropical fruit,coffee,fruit/vegetable juice,specialty chocolate
9329,frankfurter,whole milk
9330,organic sausage,other vegetables
9331,frankfurter,bottled water
9332,hamburger meat,citrus fruit
9333,soda,newspapers
9334,whole milk,bottled beer
9335,napkins,chewing gum
9336,specialty chocolate,specialty cheese
9337,cat food,rolls/buns
9338,other vegetables,butter milk
9339,onions,waffles,bottled beer
9340,frankfurter,baking powder,condensed milk,coffee
9341,meat,butter
9342,soda,frozen meals
9343,sliced cheese,cling film/bags
9344,pip fruit,root vegetables
9345,onions,brown bread,canned vegetables,canned beer
9346,root vegetables,pastry
9347,canned beer,rolls/buns
9348,photo/film,whipped/sour cream
9349,dessert,rolls/buns
9350,long life bakery product,whipped/sour cream,bottled beer
9351,whole milk,hard cheese
9352,spread cheese,chocolate marshmallow
9353,butter,margarine
9354,hard cheese,domestic eggs
9355,yogurt,domestic eggs
9356,specialty bar,brown bread
9357,curd,brown bread
9358,frankfurter,pip fruit,meat,coffee,other vegetables,shopping bags,brown bread,curd
9359,sausage,pastry,fruit/vegetable juice,dessert
9360,beef,pastry
9361,finished products,other vegetables
9362,whole milk,whole milk,whole milk,domestic eggs
9363,candy,spread cheese
9364,ham,brown bread
9365,bottled water,other vegetables,root vegetables,rolls/buns,soda,sugar
9366,hamburger meat,citrus fruit,whole milk,specialty bar
9367,sausage,hamburger meat,other vegetables
9368,whole milk,newspapers
9369,sliced cheese,pudding powder
9370,other vegetables,canned beer,shopping bags
9371,detergent,newspapers,other vegetables,ketchup
9372,yogurt,whole milk
9373,butter milk,other vegetables
9374,soda,yogurt
9375,yogurt,rolls/buns
9376,tropical fruit,liquor
9377,meat,beef,whole milk,other vegetables,grapes,whipped/sour cream,coffee,whole milk
9378,bottled water,other vegetables
9379,rolls/buns,rolls/buns
9380,newspapers,salty snack,pastry
9381,brown bread,domestic eggs
9382,pastry,brown bread,whisky
9383,whole milk,chocolate
9384,root vegetables,other vegetables
9385,citrus fruit,whipped/sour cream
9386,sliced cheese,newspapers,frozen vegetables
9387,frozen meals,margarine,semi-finished bread
9388,hygiene articles,dessert
9389,berries,whole milk
9390,frankfurter,canned beer,citrus fruit,frozen vegetables,chicken,oil,soda
9391,tropical fruit,soda
9392,domestic eggs,specialty cheese
9393,sausage,other vegetables
9394,onions,white wine
9395,whole milk,yogurt
9396,beef,coffee
9397,canned beer,pip fruit,frozen vegetables,dessert,canned vegetables
9398,canned beer,long life bakery product,dish cleaner,candy
9399,shopping bags,dessert,processed cheese
9400,pastry,whole milk,sausage,soda,soda,sliced cheese,domestic eggs
9401,sausage,rolls/buns
9402,soda,liquor (appetizer),salty snack
9403,canned beer,beverages
9404,fruit/vegetable juice,other vegetables
9405,pastry,bottled water
9406,yogurt,root vegetables
9407,pot plants,pastry
9408,curd,condensed milk,dental care
9409,pip fruit,pork
9410,frozen meals,soda
9411,shopping bags,specialty chocolate
9412,napkins,rolls/buns
9413,candy,pastry,napkins
9414,white wine,spread cheese
9415,berries,butter
9416,sausage,liver loaf,dish cleaner,white bread,canned beer,dishes,white wine,brown bread
9417,herbs,whole milk
9418,whole milk,canned vegetables
9419,meat,pip fruit
9420,other vegetables,butter
9421,hamburger meat,other vegetables
9422,citrus fruit,processed cheese
9423,beef,yogurt
9424,sausage,pastry
9425,whole milk,rolls/buns
9426,beef,pastry,specialty chocolate
9427,pip fruit,rolls/buns,whole milk
9428,soda,beverages,fruit/vegetable juice
9429,pip fruit,specialty chocolate,liquor (appetizer),soda
9430,whole milk,oil,soups
9431,cream cheese,cream cheese
9432,brown bread,curd
9433,citrus fruit,yogurt
9434,coffee,bottled water
9435,frozen vegetables,cookware
9436,sausage,semi-finished bread,coffee
9437,yogurt,pet care
9438,waffles,yogurt
9439,citrus fruit,other vegetables
9440,photo/film,bottled beer
9441,liquor (appetizer),soda
9442,root vegetables,bottled beer
9443,white wine,fruit/vegetable juice
9444,white bread,whipped/sour cream,frozen dessert,pastry
9445,yogurt,tropical fruit
9446,salt,cream cheese
9447,salty snack,bottled water
9448,pip fruit,whole milk,bottled water
9449,rolls/buns,house keeping products
9450,chicken,pickled vegetables
9451,whole milk,beef
9452,other vegetables,sugar
9453,rolls/buns,processed cheese
9454,canned beer,whole milk
9455,tropical fruit,fruit/vegetable juice
9456,citrus fruit,brown bread,pastry
9457,whole milk,rolls/buns,cat food,shopping bags
9458,frankfurter,beef,meat,waffles,whole milk,curd,white bread,frozen meals,sugar
9459,house keeping products,newspapers
9460,dessert,whole milk
9461,frozen dessert,flower (seeds)
9462,canned beer,chocolate
9463,whole milk,hard cheese
9464,bottled water,whipped/sour cream,berries,whole milk
9465,butter,berries,cereals
9466,canned beer,curd
9467,frankfurter,whipped/sour cream
9468,whole milk,other vegetables,rolls/buns,Instant food products
9469,bottled beer,bottled beer
9470,tropical fruit,frozen dessert
9471,tropical fruit,bottled beer,other vegetables,meat,roll products
9472,bottled water,soda,domestic eggs,jam,whole milk
9473,rolls/buns,pastry,butter,processed cheese,other vegetables,whole milk,chocolate,hard cheese,butter
9474,tropical fruit,yogurt
9475,other vegetables,shopping bags
9476,pastry,whole milk
9477,dessert,mayonnaise
9478,other vegetables,whipped/sour cream
9479,whole milk,rolls/buns,instant coffee
9480,pork,spread cheese
9481,yogurt,bottled beer
9482,whole milk,instant coffee,whole milk
9483,berries,sugar
9484,frozen meals,dish cleaner
9485,newspapers,other vegetables,yogurt
9486,canned beer,other vegetables,salty snack
9487,beef,misc. beverages
9488,brown bread,tropical fruit,rolls/buns
9489,whole milk,butter,soda,fruit/vegetable juice
9490,ice cream,waffles
9491,salty snack,yogurt
9492,root vegetables,canned beer
9493,pork,pastry
9494,mayonnaise,tropical fruit,packaged fruit/vegetables,beverages,cereals
9495,rolls/buns,canned beer,tropical fruit,chewing gum,margarine
9496,butter,long life bakery product
9497,candy,frozen meals
9498,chocolate marshmallow,yogurt
9499,canned vegetables,other vegetables
9500,pip fruit,waffles
9501,domestic eggs,ham
9502,coffee,other vegetables
9503,white bread,make up remover
9504,beef,meat
9505,citrus fruit,root vegetables
9506,artif. sweetener,salty snack
9507,onions,frozen vegetables,curd
9508,butter milk,whipped/sour cream
9509,hamburger meat,root vegetables,seasonal products,shopping bags
9510,pork,margarine
9511,curd,brown bread
9512,ham,chocolate marshmallow
9513,meat,meat,whole milk,cling film/bags
9514,yogurt,brown bread
9515,frankfurter,bottled water,soft cheese
9516,frankfurter,pip fruit,whole milk,other vegetables,salty snack,whipped/sour cream
9517,whole milk,soft cheese,soda,brown bread
9518,canned fish,yogurt
9519,citrus fruit,ham,red/blush wine,rolls/buns,specialty chocolate
9520,rolls/buns,other vegetables,chewing gum
9521,spread cheese,cooking chocolate
9522,soda,chocolate
9523,whole milk,pastry,napkins
9524,pastry,shopping bags
9525,root vegetables,liquor
9526,citrus fruit,beef
9527,berries,whole milk
9528,soft cheese,pickled vegetables
9529,light bulbs,detergent
9530,canned beer,bottled beer,chocolate
9531,bottled water,other vegetables,coffee,soda
9532,frankfurter,brown bread
9533,citrus fruit,ice cream
9534,other vegetables,whole milk
9535,ice cream,flower (seeds)
9536,zwieback,sausage,whole milk,soda,canned beer,hygiene articles
9537,butter,male cosmetics,newspapers
9538,tropical fruit,salty snack
9539,pork,finished products,ice cream,shopping bags,rolls/buns
9540,ham,white wine
9541,newspapers,candy
9542,spread cheese,whole milk
9543,root vegetables,whipped/sour cream
9544,bottled beer,ice cream
9545,brown bread,frozen vegetables
9546,newspapers,grapes,onions,coffee
9547,pip fruit,bottled water
9548,chocolate,curd,shopping bags
9549,sausage,pork
9550,other vegetables,hygiene articles
9551,pip fruit,nut snack,napkins
9552,tropical fruit,yogurt
9553,beverages,soda
9554,bottled beer,newspapers
9555,other vegetables,bottled beer
9556,dessert,meat
9557,frankfurter,bottled water
9558,sausage,yogurt
9559,chewing gum,spread cheese
9560,soda,soda
9561,other vegetables,oil
9562,beef,cake bar,butter
9563,UHT-milk,other vegetables,other vegetables,bottled water
9564,rolls/buns,hygiene articles
9565,chicken,tropical fruit,citrus fruit,yogurt
9566,pastry,other vegetables
9567,dish cleaner,curd
9568,coffee,baking powder
9569,pet care,beef
9570,specialty chocolate,rolls/buns
9571,pork,specialty chocolate
9572,herbs,chocolate
9573,bottled water,butter
9574,yogurt,frozen meals
9575,meat,root vegetables,sliced cheese
9576,canned beer,margarine,white bread
9577,tropical fruit,domestic eggs
9578,UHT-milk,domestic eggs
9579,pork,white wine
9580,canned beer,yogurt
9581,pip fruit,sliced cheese,fruit/vegetable juice
9582,butter milk,soda
9583,photo/film,bottled water
9584,chocolate marshmallow,whole milk,sugar
9585,butter,photo/film
9586,whole milk,butter
9587,pot plants,herbs
9588,meat,newspapers
9589,sugar,fruit/vegetable juice
9590,white bread,rolls/buns,whipped/sour cream
9591,sausage,whole milk,root vegetables,citrus fruit
9592,oil,shopping bags
9593,potato products,other vegetables
9594,beef,long life bakery product
9595,other vegetables,pork,herbs,oil
9596,beef,butter,yogurt
9597,sausage,rolls/buns
9598,whole milk,butter
9599,ice cream,canned beer
9600,sausage,whole milk,tropical fruit,light bulbs,yogurt,rolls/buns,liquor (appetizer)
9601,frozen meals,sugar
9602,white bread,baking powder
9603,citrus fruit,sliced cheese
9604,soda,rolls/buns
9605,UHT-milk,dishes,frozen dessert
9606,tropical fruit,rolls/buns
9607,tropical fruit,dessert,domestic eggs
9608,cream cheese,fruit/vegetable juice,whole milk,shopping bags
9609,rolls/buns,whole milk
9610,berries,napkins,cereals
9611,root vegetables,whole milk,whole milk,newspapers,bottled water
9612,fruit/vegetable juice,whole milk
9613,citrus fruit,whipped/sour cream
9614,other vegetables,Instant food products,sugar
9615,sausage,whole milk
9616,other vegetables,ice cream
9617,root vegetables,pet care
9618,root vegetables,male cosmetics
9619,soda,whipped/sour cream
9620,meat,photo/film
9621,other vegetables,whole milk
9622,hamburger meat,soda
9623,frozen fish,white bread
9624,whipped/sour cream,soft cheese
9625,meat,other vegetables
9626,curd,photo/film
9627,citrus fruit,other vegetables
9628,ham,frozen meals
9629,ham,waffles
9630,rolls/buns,newspapers
9631,whole milk,hamburger meat,beverages,bottled water
9632,misc. beverages,soda
9633,other vegetables,shopping bags
9634,root vegetables,pastry
9635,liquor,sugar
9636,sausage,hair spray,canned beer
9637,citrus fruit,berries
9638,ham,brown bread
9639,whole milk,other vegetables
9640,citrus fruit,pip fruit,ketchup,roll products,seasonal products,hard cheese,dog food
9641,salt,fruit/vegetable juice
9642,other vegetables,rolls/buns
9643,other vegetables,margarine
9644,frozen fish,pastry
9645,whole milk,yogurt
9646,sausage,tropical fruit,curd
9647,sausage,shopping bags,shopping bags
9648,chicken,other vegetables
9649,waffles,whole milk,meat spreads
9650,seasonal products,salt
9651,specialty bar,bottled beer
9652,tropical fruit,citrus fruit
9653,frankfurter,newspapers
9654,hamburger meat,newspapers
9655,whole milk,citrus fruit,butter,dental care
9656,oil,whipped/sour cream,pip fruit,whole milk
9657,ice cream,root vegetables,hygiene articles
9658,canned beer,cream cheese
9659,other vegetables,canned beer,shopping bags
9660,sausage,bottled beer
9661,whole milk,grapes
9662,citrus fruit,rolls/buns
9663,tropical fruit,other vegetables
9664,frankfurter,coffee
9665,canned beer,pip fruit,instant coffee,yogurt
9666,chocolate,bottled water
9667,softener,dish cleaner
9668,ham,yogurt
9669,pip fruit,berries
9670,pork,whole milk,other vegetables
9671,specialty chocolate,misc. beverages
9672,tropical fruit,other vegetables
9673,other vegetables,zwieback
9674,other vegetables,curd
9675,coffee,whole milk
9676,dessert,cream cheese,waffles
9677,sausage,bottled beer
9678,domestic eggs,canned beer,bottled water,waffles
9679,bottled beer,other vegetables
9680,nuts/prunes,whole milk
9681,hard cheese,soda
9682,other vegetables,citrus fruit,canned beer
9683,frozen vegetables,rolls/buns,curd cheese
9684,rolls/buns,coffee
9685,ham,specialty chocolate
9686,pork,whole milk
9687,sausage,curd
9688,other vegetables,whipped/sour cream
9689,pork,UHT-milk
9690,dessert,whipped/sour cream
9691,white bread,cleaner
9692,turkey,flour
9693,meat,citrus fruit
9694,other vegetables,beverages,margarine
9695,canned beer,other vegetables
9696,hamburger meat,whole milk
9697,pip fruit,meat,frozen vegetables,bottled water
9698,whipped/sour cream,other vegetables,shopping bags
9699,frankfurter,ice cream
9700,butter milk,pickled vegetables
9701,rolls/buns,other vegetables
9702,whole milk,meat
9703,sausage,yogurt
9704,ice cream,coffee
9705,whole milk,domestic eggs
9706,butter,butter,margarine
9707,white bread,zwieback
9708,other vegetables,UHT-milk,curd
9709,other vegetables,beef,tropical fruit,root vegetables,shopping bags
9710,whole milk,brown bread
9711,pork,other vegetables,yogurt
9712,frankfurter,root vegetables,sugar,whole milk
9713,frozen fish,bottled water
9714,frankfurter,cat food
9715,tropical fruit,soda
9716,pip fruit,root vegetables
9717,sausage,rolls/buns,soda
9718,other vegetables,whipped/sour cream
9719,sliced cheese,margarine
9720,waffles,specialty chocolate
9721,house keeping products,spread cheese
9722,UHT-milk,rolls/buns
9723,sausage,whole milk,prosecco,honey,other vegetables,waffles,shopping bags,artif. sweetener
9724,specialty bar,rolls/buns
9725,sausage,frozen meals
9726,soda,fruit/vegetable juice
9727,meat,liquor
9728,chicken,vinegar
9729,whole milk,root vegetables
9730,other vegetables,yogurt
9731,sausage,chicken,domestic eggs,curd,pastry
9732,cake bar,whipped/sour cream
9733,canned beer,brown bread
9734,flour,seasonal products
9735,white bread,flour
9736,sausage,other vegetables
9737,other vegetables,yogurt,other vegetables,flour
9738,margarine,shopping bags
9739,tropical fruit,bottled water,pastry,flour
9740,root vegetables,shopping bags
9741,whole milk,brown bread,root vegetables,roll products
9742,beef,other vegetables
9743,other vegetables,specialty bar
9744,napkins,spices
9745,tropical fruit,pastry
9746,other vegetables,frozen meals
9747,citrus fruit,tropical fruit
9748,sugar,whole milk
9749,whole milk,spread cheese,popcorn
9750,chicken,hygiene articles
9751,herbs,newspapers,brown bread
9752,misc. beverages,cling film/bags,curd
9753,soda,salty snack
9754,grapes,rolls/buns
9755,pastry,bottled beer
9756,beef,other vegetables
9757,brown bread,oil
9758,liquor (appetizer),candy,misc. beverages
9759,brown bread,fruit/vegetable juice
9760,brown bread,flour
9761,beef,mayonnaise
9762,curd,dessert
9763,sugar,napkins
9764,cat food,newspapers
9765,tropical fruit,soda
9766,pork,dessert
9767,whipped/sour cream,soda
9768,frankfurter,whole milk
9769,soda,berries
9770,rolls/buns,sausage,tropical fruit,soda,yogurt,onions,flour,specialty chocolate,whipped/sour cream
9771,other vegetables,bottled water,whipped/sour cream
9772,other vegetables,other vegetables
9773,pork,bottled water
9774,ham,citrus fruit,cling film/bags
9775,rolls/buns,domestic eggs,butter,butter
9776,soda,other vegetables
9777,berries,root vegetables
9778,soda,cake bar
9779,pip fruit,cereals
9780,ham,bottled beer
9781,soda,spread cheese
9782,margarine,bottled water
9783,beef,brown bread
9784,salty snack,liquor
9785,root vegetables,hard cheese
9786,other vegetables,whole milk
9787,soda,liquor (appetizer)
9788,bottled beer,other vegetables
9789,frozen meals,butter,whole milk,brandy
9790,curd,cream cheese,nut snack,chocolate marshmallow,yogurt,female sanitary products
9791,chicken,tropical fruit
9792,yogurt,rolls/buns
9793,grapes,other vegetables
9794,red/blush wine,cream cheese
9795,citrus fruit,chocolate
9796,frankfurter,detergent,chocolate
9797,hard cheese,curd
9798,cream cheese,salt
9799,root vegetables,frozen vegetables
9800,newspapers,tropical fruit
9801,oil,candy
9802,soda,chocolate
9803,rolls/buns,bottled beer,coffee,pastry,brown bread,brown bread,napkins,napkins
9804,herbs,pasta
9805,soda,shopping bags
9806,soda,oil
9807,snack products,mayonnaise,bottled water
9808,citrus fruit,frozen vegetables
9809,pastry,sliced cheese
9810,finished products,newspapers
9811,beef,chocolate,pastry
9812,beef,pasta
9813,whole milk,grapes,bottled beer,frozen dessert
9814,tropical fruit,grapes,chocolate marshmallow,yogurt,red/blush wine,brown bread
9815,other vegetables,rolls/buns
9816,whole milk,whole milk
9817,rolls/buns,bottled water
9818,soda,brown bread,rolls/buns,sliced cheese
9819,root vegetables,soft cheese
9820,frankfurter,root vegetables,yogurt,whole milk
